Date,Open,High,Low,Close,Adj Close,Volume
2022-08-02,409.1199951171875,413.0,406.82000732421875,408.05999755859375,401.5035400390625,63435400
2022-08-03,410.29998779296875,415.67999267578125,410.0,414.45001220703125,407.7908630371094,67820600
2022-08-04,414.3699951171875,415.0899963378906,412.44000244140625,414.1700134277344,407.515380859375,45656600
2022-08-05,409.6600036621094,414.1499938964844,409.6000061035156,413.4700012207031,406.82659912109375,56814900
2022-08-08,415.25,417.6199951171875,411.8299865722656,412.989990234375,406.3543395996094,53886100
2022-08-09,412.2200012207031,412.75,410.2200012207031,411.3500061035156,404.7406921386719,44931800
2022-08-10,418.7799987792969,420.1400146484375,416.7200012207031,419.989990234375,413.2418212890625,68665700
2022-08-11,422.989990234375,424.95001220703125,419.2099914550781,419.989990234375,413.2418212890625,59489700
2022-08-12,422.0299987792969,427.2099914550781,421.0299987792969,427.1000061035156,420.23760986328125,61694500
2022-08-15,424.7699890136719,429.4100036621094,424.7099914550781,428.8599853515625,421.9693298339844,54048300
2022-08-16,427.7300109863281,431.7300109863281,426.8800048828125,429.70001220703125,422.7958068847656,59289000
2022-08-17,425.9100036621094,429.5,424.5400085449219,426.6499938964844,419.7948303222656,63563400
2022-08-18,426.8599853515625,428.6099853515625,425.5,427.8900146484375,421.0149230957031,49023200
2022-08-19,424.9800109863281,425.260009765625,421.2200012207031,422.1400146484375,415.3573303222656,68016900
2022-08-22,417.04998779296875,417.2300109863281,412.3999938964844,413.3500061035156,406.7085266113281,77695600
2022-08-23,412.8999938964844,415.4200134277344,411.7699890136719,412.3500061035156,405.724609375,49105200
2022-08-24,412.1099853515625,415.1099853515625,411.3900146484375,413.6700134277344,407.02337646484375,49177800
2022-08-25,415.239990234375,419.55999755859375,414.0899963378906,419.510009765625,412.7695617675781,50942300
2022-08-26,419.3900146484375,419.9599914550781,405.25,405.30999755859375,398.7977294921875,103087000
2022-08-29,402.20001220703125,405.8399963378906,401.20001220703125,402.6300048828125,396.1607971191406,65370800
2022-08-30,403.8500061035156,404.1000061035156,396.0,398.2099914550781,391.8117980957031,85652400
2022-08-31,399.92999267578125,401.239990234375,395.0400085449219,395.17999267578125,388.8304748535156,76029700
2022-09-01,392.8900146484375,396.7799987792969,390.0400085449219,396.4200134277344,390.0505676269531,78740100
2022-09-02,400.2799987792969,401.55999755859375,390.3299865722656,392.239990234375,385.9377136230469,99632100
2022-09-06,393.1300048828125,394.1199951171875,388.4200134277344,390.760009765625,384.48150634765625,76637400
2022-09-07,390.42999267578125,398.5899963378906,390.20001220703125,397.7799987792969,391.3887023925781,70964200
2022-09-08,395.3900146484375,400.8599853515625,394.1199951171875,400.3800048828125,393.94696044921875,80821700
2022-09-09,402.739990234375,407.510009765625,402.4599914550781,406.6000061035156,400.0670166015625,76706900
2022-09-12,408.7799987792969,411.7300109863281,408.4599914550781,410.9700012207031,404.36676025390625,69256300
2022-09-13,401.8299865722656,403.1000061035156,391.9200134277344,393.1000061035156,386.7839050292969,122947100
2022-09-14,394.4700012207031,396.20001220703125,391.1199951171875,394.6000061035156,388.2597961425781,85023700
2022-09-15,392.9599914550781,395.9599914550781,388.7799987792969,390.1199951171875,383.8517761230469,87633800
2022-09-16,384.1400146484375,386.25,382.1099853515625,385.55999755859375,380.92340087890625,103084800
2022-09-19,382.260009765625,388.54998779296875,382.17999267578125,388.54998779296875,383.87744140625,73278500
2022-09-20,385.05999755859375,386.1199951171875,381.20001220703125,384.0899963378906,379.47113037109375,77274900
2022-09-21,386.1099853515625,389.30999755859375,377.3800048828125,377.3900146484375,372.8516845703125,106746600
2022-09-22,376.5799865722656,378.29998779296875,373.44000244140625,374.2200012207031,369.7198181152344,89472600
2022-09-23,370.5799865722656,370.6199951171875,363.2900085449219,367.95001220703125,363.52520751953125,122346900
2022-09-26,366.4100036621094,370.2099914550781,363.0299987792969,364.30999755859375,359.9289245605469,92581200
2022-09-27,368.0199890136719,370.3999938964844,360.8699951171875,363.3800048828125,359.0101318359375,108294100
2022-09-28,364.3800048828125,372.29998779296875,362.6000061035156,370.5299987792969,366.07415771484375,110802200
2022-09-29,366.80999755859375,367.1099853515625,359.70001220703125,362.7900085449219,358.42724609375,112952300
2022-09-30,361.79998779296875,365.9100036621094,357.0400085449219,357.17999267578125,352.8846740722656,153711200
2022-10-03,361.0799865722656,368.54998779296875,359.2099914550781,366.6099853515625,362.2012634277344,89756500
2022-10-04,372.3999938964844,378.0,366.57000732421875,377.9700012207031,373.4247131347656,103602800
2022-10-05,373.3900146484375,379.4599914550781,370.95001220703125,377.0899963378906,372.55523681640625,88065700
2022-10-06,375.6199951171875,378.7200012207031,372.67999267578125,373.20001220703125,368.7120666503906,82333500
2022-10-07,368.9700012207031,373.2900085449219,360.94000244140625,362.7900085449219,358.42724609375,107789500
2022-10-10,363.9599914550781,364.2099914550781,357.6700134277344,360.0199890136719,355.6905822753906,76042800
2022-10-11,358.239990234375,363.0299987792969,355.7099914550781,357.739990234375,353.4379577636719,92482800
2022-10-12,358.1700134277344,359.82000732421875,356.29998779296875,356.55999755859375,352.27215576171875,76991800
2022-10-13,349.2099914550781,367.510009765625,348.1099853515625,365.9700012207031,361.5690002441406,147254500
2022-10-14,368.54998779296875,370.260009765625,356.9599914550781,357.6300048828125,353.32928466796875,123737000
2022-10-17,364.010009765625,367.9800109863281,357.2799987792969,366.82000732421875,362.4087829589844,93168200
2022-10-18,375.1300048828125,375.45001220703125,367.5199890136719,371.1300048828125,366.6669616699219,97162900
2022-10-19,368.989990234375,371.8500061035156,365.54998779296875,368.5,364.0685729980469,79746900
2022-10-20,368.0299987792969,372.6700134277344,364.6099853515625,365.4100036621094,361.0157470703125,88283100
2022-10-21,365.1199951171875,374.79998779296875,363.5400085449219,374.2900085449219,369.7889404296875,131038400
2022-10-24,375.8900146484375,380.05999755859375,373.1099853515625,378.8699951171875,374.31390380859375,85436900
2022-10-25,378.7900085449219,385.25,378.6700134277344,384.9200134277344,380.2911376953125,78846300
2022-10-26,381.6199951171875,387.5799865722656,381.3500061035156,382.0199890136719,377.4259948730469,104087300
2022-10-27,383.07000732421875,385.0,379.3299865722656,379.9800109863281,375.4105224609375,81971800
2022-10-28,379.8699951171875,389.5199890136719,379.67999267578125,389.0199890136719,384.341796875,100302000
2022-10-31,386.44000244140625,388.3999938964844,385.260009765625,386.2099914550781,381.5655822753906,96631300
2022-11-01,390.1400146484375,390.3900146484375,383.2900085449219,384.5199890136719,379.8959045410156,85407600
2022-11-02,383.8999938964844,388.6300048828125,374.760009765625,374.8699951171875,370.36199951171875,126990400
2022-11-03,371.4700012207031,374.20001220703125,368.7900085449219,371.010009765625,366.5484313964844,87100100
2022-11-04,377.0,378.8699951171875,370.0,376.3500061035156,371.8241882324219,103505200
2022-11-07,377.7099914550781,380.57000732421875,375.5299987792969,379.95001220703125,375.3808898925781,68286900
2022-11-08,381.1099853515625,385.1199951171875,377.7200012207031,382.0,377.40625,84641100
2022-11-09,379.92999267578125,381.1400146484375,373.6099853515625,374.1300048828125,369.630859375,78495500
2022-11-10,388.04998779296875,395.0400085449219,385.6400146484375,394.69000244140625,389.9436340332031,141455800
2022-11-11,395.5899963378906,399.3500061035156,393.6099853515625,398.510009765625,393.71771240234375,93839900
2022-11-14,396.6600036621094,400.17999267578125,394.8299865722656,395.1199951171875,390.36846923828125,71903500
2022-11-15,401.1499938964844,402.30999755859375,394.489990234375,398.489990234375,393.6979064941406,93194500
2022-11-16,396.7799987792969,397.7799987792969,394.7900085449219,395.45001220703125,390.6944885253906,68508500
2022-11-17,390.4599914550781,394.95001220703125,390.1400146484375,394.239990234375,389.4990234375,74496300
2022-11-18,397.739990234375,397.80999755859375,393.0400085449219,396.0299987792969,391.26751708984375,92922500
2022-11-21,394.6400146484375,395.82000732421875,392.6600036621094,394.5899963378906,389.8448181152344,51243200
2022-11-22,396.6300048828125,400.07000732421875,395.1499938964844,399.8999938964844,395.0909423828125,60429000
2022-11-23,399.54998779296875,402.92999267578125,399.30999755859375,402.4200134277344,397.5806884765625,68261600
2022-11-25,401.8299865722656,402.9100036621094,401.5400085449219,402.3299865722656,397.49176025390625,30545400
2022-11-28,399.0899963378906,400.80999755859375,395.1099853515625,395.9100036621094,391.1489562988281,67881600
2022-11-29,396.04998779296875,397.29998779296875,393.29998779296875,395.2300109863281,390.4771423339844,52310000
2022-11-30,395.489990234375,407.67999267578125,393.4800109863281,407.67999267578125,402.77740478515625,144566700
2022-12-01,408.7699890136719,410.0,404.75,407.3800048828125,402.48101806640625,76398200
2022-12-02,402.25,407.8599853515625,402.1400146484375,406.9100036621094,402.01666259765625,85342700
2022-12-05,403.95001220703125,404.92999267578125,398.1700134277344,399.5899963378906,394.7846984863281,77289800
2022-12-06,399.4200134277344,399.989990234375,391.6400146484375,393.8299865722656,389.09393310546875,77972200
2022-12-07,392.94000244140625,395.6400146484375,391.9700012207031,393.1600036621094,388.4320373535156,65927900
2022-12-08,395.1400146484375,397.3599853515625,393.2699890136719,396.239990234375,391.4749755859375,60737900
2022-12-09,394.94000244140625,397.6199951171875,393.1499938964844,393.2799987792969,388.5505676269531,81447700
2022-12-12,394.1099853515625,398.95001220703125,393.4100036621094,398.95001220703125,394.1524353027344,75405800
2022-12-13,410.2200012207031,410.489990234375,399.07000732421875,401.9700012207031,397.13604736328125,123782500
2022-12-14,401.6099853515625,405.5,396.30999755859375,399.3999938964844,394.59698486328125,108111300
2022-12-15,394.29998779296875,395.25,387.8900146484375,389.6300048828125,384.9444885253906,117705900
2022-12-16,385.17999267578125,386.5799865722656,381.0400085449219,383.2699890136719,380.3997497558594,119858000
2022-12-19,383.4700012207031,383.82000732421875,378.2799987792969,380.0199890136719,377.1741027832031,79878100
2022-12-20,379.2300109863281,382.2300109863281,377.8500061035156,380.5400085449219,377.6902160644531,74427200
2022-12-21,383.25,387.4100036621094,382.69000244140625,386.2300109863281,383.3376159667969,78167400
2022-12-22,383.04998779296875,386.2099914550781,374.7699890136719,380.7200012207031,377.8688659667969,100120900
2022-12-23,379.6499938964844,383.05999755859375,378.0299987792969,382.9100036621094,380.04248046875,59857300
2022-12-27,382.7900085449219,383.1499938964844,379.6499938964844,381.3999938964844,378.5437927246094,51638200
2022-12-28,381.3299865722656,383.3900146484375,376.4200134277344,376.6600036621094,373.83929443359375,70911500
2022-12-29,379.6300048828125,384.3500061035156,379.0799865722656,383.44000244140625,380.5684814453125,66970900
2022-12-30,380.6400146484375,382.5799865722656,378.42999267578125,382.42999267578125,379.5660705566406,84022200
2023-01-03,384.3699951171875,386.42999267578125,377.8299865722656,380.82000732421875,377.9681396484375,74850700
2023-01-04,383.17999267578125,385.8800048828125,380.0,383.760009765625,380.8861389160156,85934100
2023-01-05,381.7200012207031,381.8399963378906,378.760009765625,379.3800048828125,376.5389099121094,76970500
2023-01-06,382.6099853515625,389.25,379.4100036621094,388.0799865722656,385.1737365722656,104189600
2023-01-09,390.3699951171875,393.70001220703125,387.6700134277344,387.8599853515625,384.95538330078125,73978100
2023-01-10,387.25,390.6499938964844,386.2699890136719,390.5799865722656,387.655029296875,65358100
2023-01-11,392.2300109863281,395.6000061035156,391.3800048828125,395.5199890136719,392.5580139160156,68881100
2023-01-12,396.6700134277344,398.489990234375,392.4200134277344,396.9599914550781,393.98724365234375,90157700
2023-01-13,393.6199951171875,399.1000061035156,393.3399963378906,398.5,395.5157165527344,63903900
2023-01-17,398.4800109863281,400.2300109863281,397.05999755859375,397.7699890136719,394.79119873046875,62677300
2023-01-18,399.010009765625,400.1199951171875,391.2799987792969,391.489990234375,388.5581970214844,99632300
2023-01-19,389.3599853515625,391.0799865722656,387.260009765625,388.6400146484375,385.7295837402344,86958900
2023-01-20,390.1000061035156,396.0400085449219,388.3800048828125,395.8800048828125,392.91534423828125,91806400
2023-01-23,396.7200012207031,402.6499938964844,395.7200012207031,400.6300048828125,397.6297912597656,84178800
2023-01-24,398.8800048828125,401.1499938964844,397.6400146484375,400.20001220703125,397.2030029296875,59524900
2023-01-25,395.95001220703125,400.70001220703125,393.55999755859375,400.3500061035156,397.35186767578125,84800300
2023-01-26,403.1300048828125,404.9200134277344,400.0299987792969,404.75,401.7189025878906,72287400
2023-01-27,403.6600036621094,408.1600036621094,403.44000244140625,405.67999267578125,402.6419372558594,68346200
2023-01-30,402.79998779296875,405.1300048828125,400.2799987792969,400.5899963378906,397.590087890625,74202000
2023-01-31,401.1300048828125,406.5299987792969,400.7699890136719,406.4800109863281,403.43597412109375,86811800
2023-02-01,405.2099914550781,413.6700134277344,402.3500061035156,410.79998779296875,407.72357177734375,101459200
2023-02-02,414.8599853515625,418.30999755859375,412.8800048828125,416.7799987792969,413.6588134765625,101654500
2023-02-03,411.5899963378906,416.9700012207031,411.0899963378906,412.3500061035156,409.26202392578125,94736800
2023-02-06,409.7900085449219,411.2900085449219,408.1000061035156,409.8299865722656,406.7608642578125,60295300
2023-02-07,408.8699951171875,416.489990234375,407.57000732421875,415.19000244140625,412.0807189941406,90990700
2023-02-08,413.1300048828125,414.5299987792969,409.92999267578125,410.6499938964844,407.5747375488281,76227500
2023-02-09,414.4100036621094,414.57000732421875,405.80999755859375,407.0899963378906,404.0413818359375,78694900
2023-02-10,405.8599853515625,408.44000244140625,405.010009765625,408.0400085449219,404.9842834472656,70769700
2023-02-13,408.7200012207031,412.9700012207031,408.239990234375,412.8299865722656,409.7383728027344,64913500
2023-02-14,411.239990234375,415.04998779296875,408.510009765625,412.6400146484375,409.5498352050781,88389300
2023-02-15,410.3500061035156,414.05999755859375,409.4700012207031,413.9800109863281,410.87982177734375,61555700
2023-02-16,408.7900085449219,412.9100036621094,408.1400146484375,408.2799987792969,405.22247314453125,76431500
2023-02-17,406.05999755859375,407.510009765625,404.04998779296875,407.260009765625,404.21014404296875,89257800
2023-02-21,403.05999755859375,404.1600036621094,398.82000732421875,399.0899963378906,396.101318359375,82655900
2023-02-22,399.5199890136719,401.1300048828125,397.0199890136719,398.5400085449219,395.555419921875,83742300
2023-02-23,401.55999755859375,402.20001220703125,396.25,400.6600036621094,397.6595458984375,96242400
2023-02-24,395.4200134277344,397.25,393.6400146484375,396.3800048828125,393.4115905761719,108194400
2023-02-27,399.8699951171875,401.2900085449219,396.75,397.7300109863281,394.7514953613281,80444700
2023-02-28,397.2300109863281,399.2799987792969,396.1499938964844,396.260009765625,393.2925109863281,96438600
2023-03-01,395.4100036621094,396.69000244140625,393.3800048828125,394.739990234375,391.78387451171875,99706800
2023-03-02,392.67999267578125,398.69000244140625,392.3299865722656,397.80999755859375,394.8309020996094,85127800
2023-03-03,399.7099914550781,404.45001220703125,399.0299987792969,404.19000244140625,401.1631164550781,90120000
2023-03-06,405.04998779296875,407.45001220703125,404.010009765625,404.4700012207031,401.4410095214844,72795900
2023-03-07,404.4200134277344,404.6700134277344,397.6300048828125,398.2699890136719,395.2874450683594,108310600
2023-03-08,398.3900146484375,399.7099914550781,396.5899963378906,398.9200134277344,395.9325866699219,74746600
2023-03-09,399.739990234375,401.4800109863281,390.5299987792969,391.55999755859375,388.627685546875,111945300
2023-03-10,390.989990234375,393.1600036621094,384.32000732421875,385.9100036621094,383.02001953125,189253000
2023-03-13,381.80999755859375,390.3900146484375,380.6499938964844,385.3599853515625,382.47412109375,157790000
2023-03-14,390.5,393.45001220703125,387.04998779296875,391.7300109863281,388.7964172363281,149752400
2023-03-15,385.8900146484375,389.489990234375,383.7099914550781,389.2799987792969,386.36474609375,172996900
2023-03-16,386.82000732421875,396.4700012207031,386.2900085449219,396.1099853515625,393.14361572265625,143254200
2023-03-17,393.2200012207031,394.3999938964844,388.54998779296875,389.989990234375,388.54669189453125,140553400
2023-03-20,390.79998779296875,394.1700134277344,390.07000732421875,393.739990234375,392.2828063964844,93055800
2023-03-21,397.239990234375,399.4100036621094,395.5799865722656,398.9100036621094,397.4336853027344,91524200
2023-03-22,398.7300109863281,402.489990234375,392.07000732421875,392.1099853515625,390.6588439941406,111746600
2023-03-23,395.0899963378906,399.2900085449219,390.3500061035156,393.1700134277344,391.7149353027344,119351300
2023-03-24,391.8399963378906,395.8399963378906,389.3999938964844,395.75,394.285400390625,107682400
2023-03-27,398.1199951171875,398.9200134277344,395.55999755859375,396.489990234375,395.02264404296875,74010400
2023-03-28,395.7699890136719,396.489990234375,393.69000244140625,395.6000061035156,394.1359558105469,62871700
2023-03-29,399.92999267578125,401.6000061035156,398.67999267578125,401.3500061035156,399.8646545410156,77497900
2023-03-30,404.0899963378906,404.3500061035156,401.760009765625,403.70001220703125,402.2059631347656,69840000
2023-03-31,404.6600036621094,409.70001220703125,404.54998779296875,409.3900146484375,407.8749084472656,112062600
2023-04-03,408.8500061035156,411.3699951171875,408.44000244140625,410.95001220703125,409.42913818359375,67391100
2023-04-04,411.6199951171875,411.9200134277344,407.239990234375,408.6700134277344,407.1575927734375,66601500
2023-04-05,407.9100036621094,408.70001220703125,405.8800048828125,407.6000061035156,406.091552734375,65200200
2023-04-06,406.7699890136719,409.4800109863281,405.67999267578125,409.19000244140625,407.6756591796875,63743300
2023-04-10,406.6099853515625,409.69000244140625,405.9700012207031,409.6099853515625,408.0940856933594,63681000
2023-04-11,410.260009765625,411.17999267578125,408.9200134277344,409.7200012207031,408.20367431640625,59297900
2023-04-12,411.8699951171875,412.1700134277344,407.44000244140625,408.04998779296875,406.53985595703125,86420400
2023-04-13,409.17999267578125,413.8399963378906,407.989990234375,413.4700012207031,411.9398193359375,85814800
2023-04-14,412.80999755859375,415.0899963378906,410.05999755859375,412.4599914550781,410.93353271484375,78161500
2023-04-17,412.3699951171875,413.9599914550781,411.0899963378906,413.94000244140625,412.4080810546875,66436400
2023-04-18,415.5799865722656,415.7200012207031,412.7799987792969,414.2099914550781,412.67706298828125,63560000
2023-04-19,412.2200012207031,415.0799865722656,412.1600036621094,414.1400146484375,412.6073303222656,55227300
2023-04-20,411.2099914550781,413.70001220703125,410.2699890136719,411.8800048828125,410.355712890625,75840400
2023-04-21,412.19000244140625,412.67999267578125,410.1700134277344,412.20001220703125,410.6745300292969,73457400
2023-04-24,411.989990234375,413.07000732421875,410.6000061035156,412.6300048828125,411.1029357910156,64332100
2023-04-25,410.5799865722656,411.1600036621094,406.0199890136719,406.0799865722656,404.5771484375,97766700
2023-04-26,406.7200012207031,407.8399963378906,403.7799987792969,404.3599853515625,402.8634948730469,80447000
2023-04-27,407.0,412.69000244140625,406.739990234375,412.4100036621094,410.88372802734375,92968400
2023-04-28,411.489990234375,415.94000244140625,411.42999267578125,415.92999267578125,414.39068603515625,89335600
2023-05-01,415.4700012207031,417.6199951171875,415.2699890136719,415.510009765625,413.9722595214844,62122300
2023-05-02,414.7699890136719,414.82000732421875,407.82000732421875,410.8399963378906,409.3195495605469,103998500
2023-05-03,411.3599853515625,413.8699951171875,407.7699890136719,408.0199890136719,406.5099792480469,91531800
2023-05-04,406.92999267578125,407.2699890136719,403.739990234375,405.1300048828125,403.63067626953125,94901900
2023-05-05,408.9100036621094,413.7200012207031,408.6400146484375,412.6300048828125,411.1029357910156,87844000
2023-05-08,412.9700012207031,413.239990234375,411.2799987792969,412.739990234375,411.2124938964844,50046800
2023-05-09,411.1300048828125,412.0899963378906,410.69000244140625,410.92999267578125,409.4092102050781,49220100
2023-05-10,413.8800048828125,414.5400085449219,408.8699951171875,412.8500061035156,411.3221130371094,96142900
2023-05-11,411.95001220703125,412.42999267578125,409.9700012207031,412.1300048828125,410.6047668457031,70157100
2023-05-12,413.4200134277344,413.6400146484375,409.07000732421875,411.5899963378906,410.0667724609375,70439400
2023-05-15,412.2200012207031,413.42999267578125,410.2300109863281,413.010009765625,411.48150634765625,54289400
2023-05-16,411.8599853515625,412.82000732421875,410.239990234375,410.25,408.7317199707031,57705500
2023-05-17,412.3500061035156,415.8599853515625,410.6400146484375,415.2300109863281,413.69329833984375,87287000
2023-05-18,414.8999938964844,419.6700134277344,414.6700134277344,419.2300109863281,417.6784973144531,97177200
2023-05-19,420.1700134277344,420.7200012207031,417.3500061035156,418.6199951171875,417.07073974609375,103679700
2023-05-22,418.6400146484375,420.3900146484375,417.3500061035156,418.7900085449219,417.2401428222656,60745400
2023-05-23,417.0799865722656,418.7200012207031,413.67999267578125,414.0899963378906,412.5575256347656,86383500
2023-05-24,412.4200134277344,412.82000732421875,409.8800048828125,411.0899963378906,409.568603515625,89213700
2023-05-25,414.739990234375,416.1600036621094,412.4100036621094,414.6499938964844,413.1154479980469,90961600
2023-05-26,415.3299865722656,420.7699890136719,415.25,420.0199890136719,418.4655456542969,93830000
2023-05-30,422.0299987792969,422.5799865722656,418.739990234375,420.17999267578125,418.6249694824219,72216000
2023-05-31,418.2799987792969,419.2200012207031,416.2200012207031,417.8500061035156,416.3036193847656,110811800
2023-06-01,418.0899963378906,422.9200134277344,416.7900085449219,421.82000732421875,420.2589111328125,88865000
2023-06-02,424.5,428.739990234375,423.95001220703125,427.9200134277344,426.3363342285156,91366700
2023-06-05,428.2799987792969,429.6199951171875,426.3699951171875,427.1000061035156,425.5193786621094,65460200
2023-06-06,426.6700134277344,428.5799865722656,425.989990234375,428.0299987792969,426.4459228515625,64022200
2023-06-07,428.44000244140625,429.6199951171875,426.1099853515625,426.54998779296875,424.97137451171875,85373300
2023-06-08,426.6199951171875,429.6000061035156,425.82000732421875,429.1300048828125,427.5418701171875,61952800
2023-06-09,429.9599914550781,431.989990234375,428.8699951171875,429.8999938964844,428.3089904785156,85742800
2023-06-12,430.9200134277344,433.8800048828125,430.1700134277344,433.79998779296875,432.1945495605469,76104300
2023-06-13,435.32000732421875,437.3299865722656,434.6300048828125,436.6600036621094,435.0439758300781,95899700
2023-06-14,437.010009765625,439.05999755859375,433.5899963378906,437.17999267578125,435.5620422363281,100612100
2023-06-15,436.3299865722656,443.8999938964844,436.2300109863281,442.6000061035156,440.9620056152344,110303100
2023-06-16,443.0199890136719,443.6099853515625,438.9700012207031,439.4599914550781,439.4599914550781,114121300
2023-06-20,437.45001220703125,438.3699951171875,435.0299987792969,437.17999267578125,437.17999267578125,76160400
2023-06-21,436.1600036621094,436.989990234375,434.3299865722656,434.94000244140625,434.94000244140625,76982300
2023-06-22,433.95001220703125,436.6199951171875,433.6000061035156,436.54998779296875,436.54998779296875,61158365
