Date,Open,High,Low,Close,Adj Close,Volume
2022-06-22,31.450000762939453,31.56999969482422,28.780000686645508,28.950000762939453,28.950000762939453,0
2022-06-23,29.290000915527344,29.770000457763672,28.739999771118164,29.049999237060547,29.049999237060547,0
2022-06-24,29.06999969482422,29.719999313354492,26.829999923706055,27.229999542236328,27.229999542236328,0
2022-06-27,28.299999237060547,28.65999984741211,26.93000030517578,26.950000762939453,26.950000762939453,0
2022-06-28,26.899999618530273,28.68000030517578,26.469999313354492,28.360000610351562,28.360000610351562,0
2022-06-29,28.799999237060547,29.360000610351562,27.850000381469727,28.15999984741211,28.15999984741211,0
2022-06-30,29.420000076293945,30.219999313354492,28.280000686645508,28.709999084472656,28.709999084472656,0
2022-07-01,29.530000686645508,29.59000015258789,26.690000534057617,26.700000762939453,26.700000762939453,0
2022-07-05,27.3700008392334,29.81999969482422,27.299999237060547,27.540000915527344,27.540000915527344,0
2022-07-06,27.84000015258789,28.06999969482422,26.43000030517578,26.729999542236328,26.729999542236328,0
2022-07-07,26.729999542236328,26.790000915527344,25.65999984741211,26.079999923706055,26.079999923706055,0
2022-07-08,26.40999984741211,26.610000610351562,24.43000030517578,24.639999389648438,24.639999389648438,0
2022-07-11,26.420000076293945,26.739999771118164,25.790000915527344,26.170000076293945,26.170000076293945,0
2022-07-12,27.139999389648438,27.75,25.81999969482422,27.290000915527344,27.290000915527344,0
2022-07-13,27.350000381469727,29.059999465942383,26.229999542236328,26.81999969482422,26.81999969482422,0
2022-07-14,27.469999313354492,28.450000762939453,26.200000762939453,26.399999618530273,26.399999618530273,0
2022-07-15,26.719999313354492,26.719999313354492,24.1299991607666,24.229999542236328,24.229999542236328,0
2022-07-18,24.829999923706055,25.90999984741211,24.3799991607666,25.299999237060547,25.299999237060547,0
2022-07-19,25.1200008392334,25.40999984741211,24.229999542236328,24.5,24.5,0
2022-07-20,24.229999542236328,24.729999542236328,23.399999618530273,23.8799991607666,23.8799991607666,0
2022-07-21,24.06999969482422,24.670000076293945,22.920000076293945,23.110000610351562,23.110000610351562,0
2022-07-22,23.299999237060547,23.809999465942383,22.40999984741211,23.030000686645508,23.030000686645508,0
2022-07-25,24.329999923706055,24.56999969482422,23.190000534057617,23.360000610351562,23.360000610351562,0
2022-07-26,23.950000762939453,25.309999465942383,23.81999969482422,24.690000534057617,24.690000534057617,0
2022-07-27,24.270000457763672,24.40999984741211,23.020000457763672,23.239999771118164,23.239999771118164,0
2022-07-28,23.329999923706055,23.540000915527344,22.219999313354492,22.329999923706055,22.329999923706055,0
2022-07-29,22.1299991607666,22.15999984741211,21.209999084472656,21.329999923706055,21.329999923706055,0
2022-08-01,22.40999984741211,23.270000457763672,22.260000228881836,22.84000015258789,22.84000015258789,0
2022-08-02,24.079999923706055,24.68000030517578,22.670000076293945,23.93000030517578,23.93000030517578,0
2022-08-03,23.860000610351562,23.920000076293945,21.68000030517578,21.950000762939453,21.950000762939453,0
2022-08-04,22.059999465942383,22.65999984741211,21.440000534057617,21.440000534057617,21.440000534057617,0
2022-08-05,21.5,22.579999923706055,20.760000228881836,21.149999618530273,21.149999618530273,0
2022-08-08,21.739999771118164,22.010000228881836,20.829999923706055,21.290000915527344,21.290000915527344,0
2022-08-09,21.40999984741211,22.229999542236328,21.40999984741211,21.770000457763672,21.770000457763672,0
2022-08-10,22.280000686645508,22.34000015258789,19.540000915527344,19.739999771118164,19.739999771118164,0
2022-08-11,19.84000015258789,20.850000381469727,19.709999084472656,20.200000762939453,20.200000762939453,0
2022-08-12,20.34000015258789,20.350000381469727,19.1200008392334,19.530000686645508,19.530000686645508,0
2022-08-15,20.739999771118164,21.15999984741211,19.809999465942383,19.950000762939453,19.950000762939453,0
2022-08-16,20.229999542236328,20.389999389648438,19.5,19.690000534057617,19.690000534057617,0
2022-08-17,19.739999771118164,20.6299991607666,19.40999984741211,19.899999618530273,19.899999618530273,0
2022-08-18,20.510000228881836,20.610000610351562,19.43000030517578,19.559999465942383,19.559999465942383,0
2022-08-19,20.15999984741211,21.270000457763672,20.079999923706055,20.600000381469727,20.600000381469727,0
2022-08-22,22.40999984741211,24.6200008392334,22.389999389648438,23.799999237060547,23.799999237060547,0
2022-08-23,24.1299991607666,24.209999084472656,23.06999969482422,24.110000610351562,24.110000610351562,0
2022-08-24,24.3700008392334,24.860000610351562,22.729999542236328,22.81999969482422,22.81999969482422,0
2022-08-25,22.40999984741211,23.1299991607666,21.770000457763672,21.780000686645508,21.780000686645508,0
2022-08-26,22.06999969482422,25.899999618530273,21.670000076293945,25.559999465942383,25.559999465942383,0
2022-08-29,26.860000610351562,27.670000076293945,25.469999313354492,26.209999084472656,26.209999084472656,0
2022-08-30,25.75,27.690000534057617,25.1299991607666,26.209999084472656,26.209999084472656,0
2022-08-31,25.860000610351562,26.6200008392334,25.309999465942383,25.8700008392334,25.8700008392334,0
2022-09-01,26.8799991607666,27.450000762939453,25.25,25.559999465942383,25.559999465942383,0
2022-09-02,25.510000228881836,26.280000686645508,23.190000534057617,25.469999313354492,25.469999313354492,0
2022-09-06,25.459999084472656,27.799999237060547,25.329999923706055,26.90999984741211,26.90999984741211,0
2022-09-07,26.93000030517578,27.149999618530273,24.540000915527344,24.639999389648438,24.639999389648438,0
2022-09-08,24.700000762939453,25.899999618530273,23.559999465942383,23.610000610351562,23.610000610351562,0
2022-09-09,23.489999771118164,23.56999969482422,22.639999389648438,22.790000915527344,22.790000915527344,0
2022-09-12,23.579999923706055,24.229999542236328,23.15999984741211,23.8700008392334,23.8700008392334,0
2022-09-13,23.670000076293945,28.149999618530273,23.530000686645508,27.270000457763672,27.270000457763672,0
2022-09-14,26.729999542236328,27.559999465942383,26.15999984741211,26.15999984741211,26.15999984741211,0
2022-09-15,26.100000381469727,26.93000030517578,25.420000076293945,26.270000457763672,26.270000457763672,0
2022-09-16,27.469999313354492,28.450000762939453,26.139999389648438,26.299999237060547,26.299999237060547,0
2022-09-19,27.690000534057617,27.950000762939453,25.559999465942383,25.760000228881836,25.760000228881836,0
2022-09-20,25.649999618530273,27.809999465942383,25.610000610351562,27.15999984741211,27.15999984741211,0
2022-09-21,28.030000686645508,30.18000030517578,25.549999237060547,27.989999771118164,27.989999771118164,0
2022-09-22,28.15999984741211,28.3799991607666,26.709999084472656,27.350000381469727,27.350000381469727,0
2022-09-23,27.68000030517578,32.310001373291016,27.579999923706055,29.920000076293945,29.920000076293945,0
2022-09-26,31.739999771118164,32.880001068115234,29.829999923706055,32.2599983215332,32.2599983215332,0
2022-09-27,31.200000762939453,34.13999938964844,30.299999237060547,32.599998474121094,32.599998474121094,0
2022-09-28,34.5,34.880001068115234,30.030000686645508,30.18000030517578,30.18000030517578,0
2022-09-29,31.670000076293945,33.459999084472656,31.15999984741211,31.84000015258789,31.84000015258789,0
2022-09-30,31.610000610351562,33.25,29.389999389648438,31.6200008392334,31.6200008392334,0
2022-10-03,33.0,33.060001373291016,29.6299991607666,30.100000381469727,30.100000381469727,0
2022-10-04,29.520000457763672,29.6200008392334,28.559999465942383,29.06999969482422,29.06999969482422,0
2022-10-05,29.360000610351562,30.110000610351562,28.5,28.549999237060547,28.549999237060547,0
2022-10-06,28.600000381469727,30.739999771118164,28.559999465942383,30.520000457763672,30.520000457763672,0
2022-10-07,30.3700008392334,32.02000045776367,29.8799991607666,31.360000610351562,31.360000610351562,0
2022-10-10,32.93000030517578,33.9900016784668,32.04999923706055,32.45000076293945,32.45000076293945,0
2022-10-11,33.560001373291016,34.43000030517578,32.45000076293945,33.630001068115234,33.630001068115234,0
2022-10-12,33.540000915527344,34.529998779296875,33.11000061035156,33.56999969482422,33.56999969482422,0
2022-10-13,33.599998474121094,33.869998931884766,31.6299991607666,31.940000534057617,31.940000534057617,0
2022-10-14,31.889999389648438,32.97999954223633,31.139999389648438,32.02000045776367,32.02000045776367,0
2022-10-17,32.27000045776367,32.59000015258789,30.700000762939453,31.3700008392334,31.3700008392334,0
2022-10-18,31.100000381469727,31.93000030517578,30.420000076293945,30.5,30.5,0
2022-10-19,30.940000534057617,31.899999618530273,30.760000228881836,30.760000228881836,30.760000228881836,0
2022-10-20,31.299999237060547,31.31999969482422,29.760000228881836,29.979999542236328,29.979999542236328,0
2022-10-21,30.209999084472656,30.440000534057617,29.239999771118164,29.690000534057617,29.690000534057617,0
2022-10-24,30.649999618530273,30.950000762939453,29.780000686645508,29.850000381469727,29.850000381469727,0
2022-10-25,29.799999237060547,30.0,28.219999313354492,28.459999084472656,28.459999084472656,0
2022-10-26,28.440000534057617,28.520000457763672,27.270000457763672,27.280000686645508,27.280000686645508,0
2022-10-27,27.510000228881836,27.670000076293945,26.940000534057617,27.389999389648438,27.389999389648438,0
2022-10-28,27.43000030517578,27.59000015258789,25.75,25.75,25.75,0
2022-10-31,26.90999984741211,27.06999969482422,25.84000015258789,25.8799991607666,25.8799991607666,0
2022-11-01,25.959999084472656,26.350000381469727,25.65999984741211,25.809999465942383,25.809999465942383,0
2022-11-02,26.040000915527344,26.6200008392334,25.389999389648438,25.860000610351562,25.860000610351562,0
2022-11-03,25.979999542236328,26.8700008392334,25.100000381469727,25.299999237060547,25.299999237060547,0
2022-11-04,25.6299991607666,25.709999084472656,24.0,24.549999237060547,24.549999237060547,0
2022-11-07,25.670000076293945,25.670000076293945,24.34000015258789,24.350000381469727,24.350000381469727,0
2022-11-08,24.709999084472656,26.15999984741211,24.239999771118164,25.540000915527344,25.540000915527344,0
2022-11-09,25.34000015258789,26.350000381469727,25.020000457763672,26.09000015258789,26.09000015258789,0
2022-11-10,26.510000228881836,26.59000015258789,22.84000015258789,23.530000686645508,23.530000686645508,0
2022-11-11,23.889999389648438,23.90999984741211,22.3700008392334,22.520000457763672,22.520000457763672,0
2022-11-14,23.989999771118164,24.329999923706055,22.860000610351562,23.729999542236328,23.729999542236328,0
2022-11-15,23.770000457763672,26.219999313354492,23.18000030517578,24.540000915527344,24.540000915527344,0
